Symbol,Name,Summary Quote,
RCM,R1 RCM Inc.,https://www.nasdaq.com/symbol/rcm,
RARX,"Ra Pharmaceuticals, Inc.",https://www.nasdaq.com/symbol/rarx,
RADA,RADA Electronic Industries Ltd.,https://www.nasdaq.com/symbol/rada,
RDCM,Radcom Ltd.,https://www.nasdaq.com/symbol/rdcm,
RSYS,RadiSys Corporation,https://www.nasdaq.com/symbol/rsys,
RDUS,"Radius Health, Inc.",https://www.nasdaq.com/symbol/rdus,
RDNT,"RadNet, Inc.",https://www.nasdaq.com/symbol/rdnt,
RDWR,Radware Ltd.,https://www.nasdaq.com/symbol/rdwr,
METC,"Ramaco Resources, Inc.",https://www.nasdaq.com/symbol/metc,
RMBS,"Rambus, Inc.",https://www.nasdaq.com/symbol/rmbs,
RAND,Rand Capital Corporation,https://www.nasdaq.com/symbol/rand,
GOLD,Randgold Resources Limited,https://www.nasdaq.com/symbol/gold,
RNDB,"Randolph Bancorp, Inc.",https://www.nasdaq.com/symbol/rndb,
RPD,"Rapid7, Inc.",https://www.nasdaq.com/symbol/rpd,
RAVE,"Rave Restaurant Group, Inc.",https://www.nasdaq.com/symbol/rave,
RAVN,"Raven Industries, Inc.",https://www.nasdaq.com/symbol/ravn,
RBB,RBB Bancorp,https://www.nasdaq.com/symbol/rbb,
ROLL,RBC Bearings Incorporated,https://www.nasdaq.com/symbol/roll,
RICK,"RCI Hospitality Holdings, Inc.",https://www.nasdaq.com/symbol/rick,
RCMT,"RCM Technologies, Inc.",https://www.nasdaq.com/symbol/rcmt,
RDI,Reading International Inc,https://www.nasdaq.com/symbol/rdi,
RDIB,Reading International Inc,https://www.nasdaq.com/symbol/rdib,
RGSE,"Real Goods Solar, Inc.",https://www.nasdaq.com/symbol/rgse,
BLCN,Reality Shares Nasdaq NextGen Economy ETF,https://www.nasdaq.com/symbol/blcn,
RNWK,"RealNetworks, Inc.",https://www.nasdaq.com/symbol/rnwk,
RP,"RealPage, Inc.",https://www.nasdaq.com/symbol/rp,
RETA,"Reata Pharmaceuticals, Inc.",https://www.nasdaq.com/symbol/reta,
RCON,"Recon Technology, Ltd.",https://www.nasdaq.com/symbol/rcon,
REPH,"Recro Pharma, Inc.",https://www.nasdaq.com/symbol/reph,
RRGB,"Red Robin Gourmet Burgers, Inc.",https://www.nasdaq.com/symbol/rrgb,
RRR,"Red Rock Resorts, Inc.",https://www.nasdaq.com/symbol/rrr,
RDVT,"Red Violet, Inc.",https://www.nasdaq.com/symbol/rdvt,
RDFN,Redfin Corporation,https://www.nasdaq.com/symbol/rdfn,
RDHL,Redhill Biopharma Ltd.,https://www.nasdaq.com/symbol/rdhl,
REGN,"Regeneron Pharmaceuticals, Inc.",https://www.nasdaq.com/symbol/regn,
RGNX,REGENXBIO Inc.,https://www.nasdaq.com/symbol/rgnx,
RGLS,Regulus Therapeutics Inc.,https://www.nasdaq.com/symbol/rgls,
REIS,"Reis, Inc",https://www.nasdaq.com/symbol/reis,
RBNC,"Reliant Bancorp, Inc.",https://www.nasdaq.com/symbol/rbnc,
RELV,"Reliv&#39; International, Inc.",https://www.nasdaq.com/symbol/relv,
MARK,"Remark Holdings, Inc.",https://www.nasdaq.com/symbol/mark,
RNST,Renasant Corporation,https://www.nasdaq.com/symbol/rnst,
REGI,"Renewable Energy Group, Inc.",https://www.nasdaq.com/symbol/regi,
ABAC,"Renmin Tianli Group, Inc.",https://www.nasdaq.com/symbol/abac,
RCII,Rent-A-Center Inc.,https://www.nasdaq.com/symbol/rcii,
RGEN,Repligen Corporation,https://www.nasdaq.com/symbol/rgen,
RBCAA,"Republic Bancorp, Inc.",https://www.nasdaq.com/symbol/rbcaa,
FRBK,"Republic First Bancorp, Inc.",https://www.nasdaq.com/symbol/frbk,
REFR,Research Frontiers Incorporated,https://www.nasdaq.com/symbol/refr,
RSLS,ReShape Lifesciences Inc.,https://www.nasdaq.com/symbol/rsls,
RESN,Resonant Inc.,https://www.nasdaq.com/symbol/resn,
RECN,"Resources Connection, Inc.",https://www.nasdaq.com/symbol/recn,
HAIR,"Restoration Robotics, Inc.",https://www.nasdaq.com/symbol/hair,
TORC,"resTORbio, Inc.",https://www.nasdaq.com/symbol/torc,
ROIC,Retail Opportunity Investments Corp.,https://www.nasdaq.com/symbol/roic,
RETO,"ReTo Eco-Solutions, Inc.",https://www.nasdaq.com/symbol/reto,
RTRX,"Retrophin, Inc.",https://www.nasdaq.com/symbol/rtrx,
RVNC,"Revance Therapeutics, Inc.",https://www.nasdaq.com/symbol/rvnc,
RVEN,"Reven Housing REIT, Inc.",https://www.nasdaq.com/symbol/rven,
RVLT,"Revolution Lighting Technologies, Inc.",https://www.nasdaq.com/symbol/rvlt,
RWLK,ReWalk Robotics Ltd,https://www.nasdaq.com/symbol/rwlk,
RFIL,"RF Industries, Ltd.",https://www.nasdaq.com/symbol/rfil,
RGCO,RGC Resources Inc.,https://www.nasdaq.com/symbol/rgco,
RYTM,"Rhythm Pharmaceuticals, Inc.",https://www.nasdaq.com/symbol/rytm,
RBBN,Ribbon Communications Inc. ,https://www.nasdaq.com/symbol/rbbn,
RIBT,RiceBran Technologies,https://www.nasdaq.com/symbol/ribt,
RIBTW,RiceBran Technologies,https://www.nasdaq.com/symbol/ribtw,
RELL,"Richardson Electronics, Ltd.",https://www.nasdaq.com/symbol/rell,
RIGL,"Rigel Pharmaceuticals, Inc.",https://www.nasdaq.com/symbol/rigl,
RNET,"RigNet, Inc.",https://www.nasdaq.com/symbol/rnet,
RMNI,"Rimini Street, Inc.",https://www.nasdaq.com/symbol/rmni,
RIOT,"Riot Blockchain, Inc",https://www.nasdaq.com/symbol/riot,
REDU,RISE Education Cayman Ltd,https://www.nasdaq.com/symbol/redu,
RTTR,"Ritter Pharmaceuticals, Inc.",https://www.nasdaq.com/symbol/rttr,
RVSB,Riverview Bancorp Inc,https://www.nasdaq.com/symbol/rvsb,
RLJE,"RLJ Entertainment, Inc.",https://www.nasdaq.com/symbol/rlje,
RMGN,RMG Networks Holding Corporation,https://www.nasdaq.com/symbol/rmgn,
RCKT,"Rocket Pharmaceuticals, Inc.",https://www.nasdaq.com/symbol/rckt,
RMTI,"Rockwell Medical, Inc.",https://www.nasdaq.com/symbol/rmti,
RCKY,"Rocky Brands, Inc.",https://www.nasdaq.com/symbol/rcky,
RMCF,"Rocky Mountain Chocolate Factory, Inc.",https://www.nasdaq.com/symbol/rmcf,
ROKU,"Roku, Inc.",https://www.nasdaq.com/symbol/roku,
ROSE,Rosehill Resources Inc.,https://www.nasdaq.com/symbol/rose,
ROSEU,Rosehill Resources Inc.,https://www.nasdaq.com/symbol/roseu,
ROSEW,Rosehill Resources Inc.,https://www.nasdaq.com/symbol/rosew,
ROSG,Rosetta Genomics Ltd.,https://www.nasdaq.com/symbol/rosg,
ROST,"Ross Stores, Inc.",https://www.nasdaq.com/symbol/rost,
RGLD,"Royal Gold, Inc.",https://www.nasdaq.com/symbol/rgld,
RPXC,RPX Corporation,https://www.nasdaq.com/symbol/rpxc,
RTIX,"RTI Surgical, Inc.",https://www.nasdaq.com/symbol/rtix,
RBCN,"Rubicon Technology, Inc.",https://www.nasdaq.com/symbol/rbcn,
RMBL,"RumbleOn, Inc.",https://www.nasdaq.com/symbol/rmbl,
RUSHA,"Rush Enterprises, Inc.",https://www.nasdaq.com/symbol/rusha,
RUSHB,"Rush Enterprises, Inc.",https://www.nasdaq.com/symbol/rushb,
RUTH,"Ruth&#39;s Hospitality Group, Inc.",https://www.nasdaq.com/symbol/ruth,
RXII,RXi Pharmaceuticals Corporation,https://www.nasdaq.com/symbol/rxii,
RXIIW,RXi Pharmaceuticals Corporation,https://www.nasdaq.com/symbol/rxiiw,
RYAAY,Ryanair Holdings plc,https://www.nasdaq.com/symbol/ryaay,
STBA,"S&T Bancorp, Inc.",https://www.nasdaq.com/symbol/stba,
SANW,S&W Seed Company,https://www.nasdaq.com/symbol/sanw,
SCAC,Saban Capital Acquisition Corp.,https://www.nasdaq.com/symbol/scac,
SCACU,Saban Capital Acquisition Corp.,https://www.nasdaq.com/symbol/scacu,
SCACW,Saban Capital Acquisition Corp.,https://www.nasdaq.com/symbol/scacw,
SBRA,"Sabra Health Care REIT, Inc.",https://www.nasdaq.com/symbol/sbra,
SBRAP,"Sabra Health Care REIT, Inc.",https://www.nasdaq.com/symbol/sbrap,
SABR,Sabre Corporation,https://www.nasdaq.com/symbol/sabr,
SAEX,"SAExploration Holdings, Inc.",https://www.nasdaq.com/symbol/saex,
SAFT,"Safety Insurance Group, Inc.",https://www.nasdaq.com/symbol/saft,
SAGE,"Sage Therapeutics, Inc.",https://www.nasdaq.com/symbol/sage,
SAIA,"Saia, Inc.",https://www.nasdaq.com/symbol/saia,
SALM,"Salem Media Group, Inc.",https://www.nasdaq.com/symbol/salm,
SAL,"Salisbury Bancorp, Inc.",https://www.nasdaq.com/symbol/sal,
SAFM,"Sanderson Farms, Inc.",https://www.nasdaq.com/symbol/safm,
SASR,"Sandy Spring Bancorp, Inc.",https://www.nasdaq.com/symbol/sasr,
SGMO,"Sangamo Therapeutics, Inc.",https://www.nasdaq.com/symbol/sgmo,
SANM,Sanmina Corporation,https://www.nasdaq.com/symbol/sanm,
GCVRZ,Sanofi,https://www.nasdaq.com/symbol/gcvrz,
SPNS,Sapiens International Corporation N.V.,https://www.nasdaq.com/symbol/spns,
SRPT,"Sarepta Therapeutics, Inc.",https://www.nasdaq.com/symbol/srpt,
SVRA,"Savara, Inc.",https://www.nasdaq.com/symbol/svra,
SBFG,"SB Financial Group, Inc.",https://www.nasdaq.com/symbol/sbfg,
SBFGP,"SB Financial Group, Inc.",https://www.nasdaq.com/symbol/sbfgp,
SBBX,SB One Bancorp,https://www.nasdaq.com/symbol/sbbx,
SBAC,SBA Communications Corporation,https://www.nasdaq.com/symbol/sbac,
SCSC,"ScanSource, Inc.",https://www.nasdaq.com/symbol/scsc,
SMIT,"Schmitt Industries, Inc.",https://www.nasdaq.com/symbol/smit,
SCHN,"Schnitzer Steel Industries, Inc.",https://www.nasdaq.com/symbol/schn,
SCHL,Scholastic Corporation,https://www.nasdaq.com/symbol/schl,
SGMS,Scientific Games Corp,https://www.nasdaq.com/symbol/sgms,
SCPH,scPharmaceuticals Inc.,https://www.nasdaq.com/symbol/scph,
SCYX,"SCYNEXIS, Inc.",https://www.nasdaq.com/symbol/scyx,
SEAC,"SeaChange International, Inc.",https://www.nasdaq.com/symbol/seac,
SBCF,Seacoast Banking Corporation of Florida,https://www.nasdaq.com/symbol/sbcf,
STX,Seagate Technology PLC,https://www.nasdaq.com/symbol/stx,
SHIP,Seanergy Maritime Holdings Corp,https://www.nasdaq.com/symbol/ship,
SHIPW,Seanergy Maritime Holdings Corp,https://www.nasdaq.com/symbol/shipw,
SHLD,Sears Holdings Corporation,https://www.nasdaq.com/symbol/shld,
SHLDW,Sears Holdings Corporation,https://www.nasdaq.com/symbol/shldw,
SHOS,"Sears Hometown and Outlet Stores, Inc.",https://www.nasdaq.com/symbol/shos,
SPNE,SeaSpine Holdings Corporation,https://www.nasdaq.com/symbol/spne,
SGEN,"Seattle Genetics, Inc.",https://www.nasdaq.com/symbol/sgen,
EYES,"Second Sight Medical Products, Inc.",https://www.nasdaq.com/symbol/eyes,
EYESW,"Second Sight Medical Products, Inc.",https://www.nasdaq.com/symbol/eyesw,
SECO,Secoo Holding Limited,https://www.nasdaq.com/symbol/seco,
SCWX,SecureWorks Corp.,https://www.nasdaq.com/symbol/scwx,
SNFCA,Security National Financial Corporation,https://www.nasdaq.com/symbol/snfca,
SEIC,SEI Investments Company,https://www.nasdaq.com/symbol/seic,
SLCT,"Select Bancorp, Inc.",https://www.nasdaq.com/symbol/slct,
SIR,Select Income REIT,https://www.nasdaq.com/symbol/sir,
SELB,"Selecta Biosciences, Inc.",https://www.nasdaq.com/symbol/selb,
SIGI,"Selective Insurance Group, Inc.",https://www.nasdaq.com/symbol/sigi,
SLS,"SELLAS Life Sciences Group, Inc. ",https://www.nasdaq.com/symbol/sls,
LEDS,SemiLEDS Corporation,https://www.nasdaq.com/symbol/leds,
SMTC,Semtech Corporation,https://www.nasdaq.com/symbol/smtc,
SENEA,Seneca Foods Corp.,https://www.nasdaq.com/symbol/senea,
SENEB,Seneca Foods Corp.,https://www.nasdaq.com/symbol/seneb,
SNES,"SenesTech, Inc.",https://www.nasdaq.com/symbol/snes,
SNH,Senior Housing Properties Trust,https://www.nasdaq.com/symbol/snh,
SNHNI,Senior Housing Properties Trust,https://www.nasdaq.com/symbol/snhni,
SNHNL,Senior Housing Properties Trust,https://www.nasdaq.com/symbol/snhnl,
AIHS,Senmiao Technology Limited,https://www.nasdaq.com/symbol/aihs,
SNMX,"Senomyx, Inc.",https://www.nasdaq.com/symbol/snmx,
SRTS,"Sensus Healthcare, Inc.",https://www.nasdaq.com/symbol/srts,
SRTSW,"Sensus Healthcare, Inc.",https://www.nasdaq.com/symbol/srtsw,
STNL,Sentinel Energy Services Inc.,https://www.nasdaq.com/symbol/stnl,
STNLU,Sentinel Energy Services Inc.,https://www.nasdaq.com/symbol/stnlu,
STNLW,Sentinel Energy Services Inc.,https://www.nasdaq.com/symbol/stnlw,
SQBG,"Sequential Brands Group, Inc.",https://www.nasdaq.com/symbol/sqbg,
MCRB,"Seres Therapeutics, Inc.",https://www.nasdaq.com/symbol/mcrb,
SREV,"ServiceSource International, Inc.",https://www.nasdaq.com/symbol/srev,
SFBS,"ServisFirst Bancshares, Inc.",https://www.nasdaq.com/symbol/sfbs,
SSC,"Seven Stars Cloud Group, Inc.",https://www.nasdaq.com/symbol/ssc,
SVBI,Severn Bancorp Inc,https://www.nasdaq.com/symbol/svbi,
SGBX,"SG Blocks, Inc.",https://www.nasdaq.com/symbol/sgbx,
SGOC,"SGOCO Group, Ltd",https://www.nasdaq.com/symbol/sgoc,
SEII,Sharing Economy International Inc.,https://www.nasdaq.com/symbol/seii,
SMED,Sharps Compliance Corp.,https://www.nasdaq.com/symbol/smed,
SHSP,"SharpSpring, Inc.",https://www.nasdaq.com/symbol/shsp,
SHEN,Shenandoah Telecommunications Co,https://www.nasdaq.com/symbol/shen,
PIXY,"ShiftPixy, Inc.",https://www.nasdaq.com/symbol/pixy,
SHLO,"Shiloh Industries, Inc.",https://www.nasdaq.com/symbol/shlo,
TYHT,"Shineco, Inc.",https://www.nasdaq.com/symbol/tyht,
SHPG,Shire plc,https://www.nasdaq.com/symbol/shpg,
SCVL,"Shoe Carnival, Inc.",https://www.nasdaq.com/symbol/scvl,
SHBI,Shore Bancshares Inc,https://www.nasdaq.com/symbol/shbi,
SSTI,"ShotSpotter, Inc.",https://www.nasdaq.com/symbol/ssti,
SFLY,"Shutterfly, Inc.",https://www.nasdaq.com/symbol/sfly,
SIFI,"SI Financial Group, Inc.",https://www.nasdaq.com/symbol/sifi,
SIEB,Siebert Financial Corp.,https://www.nasdaq.com/symbol/sieb,
SNNA,"Sienna Biopharmaceuticals, Inc.",https://www.nasdaq.com/symbol/snna,
SIEN,"Sientra, Inc.",https://www.nasdaq.com/symbol/sien,
BSRR,Sierra Bancorp,https://www.nasdaq.com/symbol/bsrr,
SRRA,"Sierra Oncology, Inc.",https://www.nasdaq.com/symbol/srra,
SWIR,"Sierra Wireless, Inc.",https://www.nasdaq.com/symbol/swir,
SIFY,Sify Technologies Limited,https://www.nasdaq.com/symbol/sify,
SIGA,SIGA Technologies Inc.,https://www.nasdaq.com/symbol/siga,
SIGM,"Sigma Designs, Inc.",https://www.nasdaq.com/symbol/sigm,
SGLB,"Sigma Labs, Inc.",https://www.nasdaq.com/symbol/sglb,
SGLBW,"Sigma Labs, Inc.",https://www.nasdaq.com/symbol/sglbw,
SGMA,"SigmaTron International, Inc.",https://www.nasdaq.com/symbol/sgma,
SBNY,Signature Bank,https://www.nasdaq.com/symbol/sbny,
SBNYW,Signature Bank,https://www.nasdaq.com/symbol/sbnyw,
SLGN,Silgan Holdings Inc.,https://www.nasdaq.com/symbol/slgn,
SILC,Silicom Ltd,https://www.nasdaq.com/symbol/silc,
SLAB,"Silicon Laboratories, Inc.",https://www.nasdaq.com/symbol/slab,
SIMO,Silicon Motion Technology Corporation,https://www.nasdaq.com/symbol/simo,
SAMG,Silvercrest Asset Management Group Inc.,https://www.nasdaq.com/symbol/samg,
SSNT,"SilverSun Technologies, Inc.",https://www.nasdaq.com/symbol/ssnt,
SFNC,Simmons First National Corporation,https://www.nasdaq.com/symbol/sfnc,
SLP,"Simulations Plus, Inc.",https://www.nasdaq.com/symbol/slp,
SINA,Sina Corporation,https://www.nasdaq.com/symbol/sina,
SBGI,"Sinclair Broadcast Group, Inc.",https://www.nasdaq.com/symbol/sbgi,
SINO,"Sino-Global Shipping America, Ltd.",https://www.nasdaq.com/symbol/sino,
SVA,"Sinovac Biotech, Ltd.",https://www.nasdaq.com/symbol/sva,
SIRI,Sirius XM Holdings Inc.,https://www.nasdaq.com/symbol/siri,
SITO,"SITO Mobile, Ltd.",https://www.nasdaq.com/symbol/sito,
SKYS,"Sky Solar Holdings, Ltd.",https://www.nasdaq.com/symbol/skys,
SKYW,"SkyWest, Inc.",https://www.nasdaq.com/symbol/skyw,
SWKS,"Skyworks Solutions, Inc.",https://www.nasdaq.com/symbol/swks,
SNBR,Sleep Number Corporation,https://www.nasdaq.com/symbol/snbr,
SLM,SLM Corporation,https://www.nasdaq.com/symbol/slm,
SLMBP,SLM Corporation,https://www.nasdaq.com/symbol/slmbp,
SGH,"SMART Global Holdings, Inc.",https://www.nasdaq.com/symbol/sgh,
SND,"Smart Sand, Inc.",https://www.nasdaq.com/symbol/snd,
SMBK,"SmartFinancial, Inc.",https://www.nasdaq.com/symbol/smbk,
SMSI,"Smith Micro Software, Inc.",https://www.nasdaq.com/symbol/smsi,
SMTX,SMTC Corporation,https://www.nasdaq.com/symbol/smtx,
SRAX,"Social Reality, Inc.",https://www.nasdaq.com/symbol/srax,
SCKT,"Socket Mobile, Inc.",https://www.nasdaq.com/symbol/sckt,
SODA,SodaStream International Ltd.,https://www.nasdaq.com/symbol/soda,
SOHU,Sohu.com Inc.,https://www.nasdaq.com/symbol/sohu,
SLRC,Solar Capital Ltd.,https://www.nasdaq.com/symbol/slrc,
SUNS,Solar Senior Capital Ltd.,https://www.nasdaq.com/symbol/suns,
SEDG,"SolarEdge Technologies, Inc.",https://www.nasdaq.com/symbol/sedg,
SLNO,"Soleno Therapeutics, Inc.",https://www.nasdaq.com/symbol/slno,
SLNOW,"Soleno Therapeutics, Inc.",https://www.nasdaq.com/symbol/slnow,
SLGL,Sol-Gel Technologies Ltd.,https://www.nasdaq.com/symbol/slgl,
SLDB,Solid Biosciences Inc.,https://www.nasdaq.com/symbol/sldb,
SNGX,"Soligenix, Inc.",https://www.nasdaq.com/symbol/sngx,
SNGXW,"Soligenix, Inc.",https://www.nasdaq.com/symbol/sngxw,
SONC,Sonic Corp.,https://www.nasdaq.com/symbol/sonc,
SOFO,"Sonic Foundry, Inc.",https://www.nasdaq.com/symbol/sofo,
SNOA,"Sonoma Pharmaceuticals, Inc.",https://www.nasdaq.com/symbol/snoa,
SNOAW,"Sonoma Pharmaceuticals, Inc.",https://www.nasdaq.com/symbol/snoaw,
SPHS,"Sophiris Bio, Inc.",https://www.nasdaq.com/symbol/sphs,
SORL,"SORL Auto Parts, Inc.",https://www.nasdaq.com/symbol/sorl,
SRNE,"Sorrento Therapeutics, Inc.",https://www.nasdaq.com/symbol/srne,
SOHO,Sotherly Hotels Inc.,https://www.nasdaq.com/symbol/soho,
SOHOB,Sotherly Hotels Inc.,https://www.nasdaq.com/symbol/sohob,
SOHOO,Sotherly Hotels Inc.,https://www.nasdaq.com/symbol/sohoo,
SOHOK,Sotherly Hotels LP,https://www.nasdaq.com/symbol/sohok,
SFBC,"Sound Financial Bancorp, Inc.",https://www.nasdaq.com/symbol/sfbc,
SSB,South State Corporation,https://www.nasdaq.com/symbol/ssb,
SFST,"Southern First Bancshares, Inc.",https://www.nasdaq.com/symbol/sfst,
SMBC,"Southern Missouri Bancorp, Inc.",https://www.nasdaq.com/symbol/smbc,
SONA,"Southern National Bancorp of Virginia, Inc.",https://www.nasdaq.com/symbol/sona,
SBSI,"Southside Bancshares, Inc.",https://www.nasdaq.com/symbol/sbsi,
SP,SP Plus Corporation,https://www.nasdaq.com/symbol/sp,
SGRP,"SPAR Group, Inc.",https://www.nasdaq.com/symbol/sgrp,
SPKE,"Spark Energy, Inc.",https://www.nasdaq.com/symbol/spke,
SPKEP,"Spark Energy, Inc.",https://www.nasdaq.com/symbol/spkep,
ONCE,"Spark Therapeutics, Inc.",https://www.nasdaq.com/symbol/once,
SPAR,"Spartan Motors, Inc.",https://www.nasdaq.com/symbol/spar,
SPTN,SpartanNash Company,https://www.nasdaq.com/symbol/sptn,
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,https://www.nasdaq.com/symbol/dwfi,
SPPI,"Spectrum Pharmaceuticals, Inc.",https://www.nasdaq.com/symbol/sppi,
SPRO,"Spero Therapeutics, Inc.",https://www.nasdaq.com/symbol/spro,
ANY,Sphere 3D Corp.,https://www.nasdaq.com/symbol/any,
SPEX,Spherix Incorporated,https://www.nasdaq.com/symbol/spex,
SPI,"SPI Energy Co., Ltd.",https://www.nasdaq.com/symbol/spi,
SAVE,"Spirit Airlines, Inc.",https://www.nasdaq.com/symbol/save,
STXB,"Spirit of Texas Bancshares, Inc.",https://www.nasdaq.com/symbol/stxb,
SPLK,Splunk Inc.,https://www.nasdaq.com/symbol/splk,
SPOK,"Spok Holdings, Inc.",https://www.nasdaq.com/symbol/spok,
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",https://www.nasdaq.com/symbol/spwh,
SBPH,"Spring Bank Pharmaceuticals, Inc.",https://www.nasdaq.com/symbol/sbph,
FUND,"Sprott Focus Trust, Inc.",https://www.nasdaq.com/symbol/fund,
SFM,"Sprouts Farmers Market, Inc.",https://www.nasdaq.com/symbol/sfm,
SPSC,"SPS Commerce, Inc.",https://www.nasdaq.com/symbol/spsc,
SSNC,"SS&C Technologies Holdings, Inc.",https://www.nasdaq.com/symbol/ssnc,
SSLJ,SSLJ.com Limited,https://www.nasdaq.com/symbol/sslj,
SSRM,SSR Mining Inc.,https://www.nasdaq.com/symbol/ssrm,
STAA,STAAR Surgical Company,https://www.nasdaq.com/symbol/staa,
STAF,"Staffing 360 Solutions, Inc.",https://www.nasdaq.com/symbol/staf,
STMP,Stamps.com Inc.,https://www.nasdaq.com/symbol/stmp,
SBLK,Star Bulk Carriers Corp.,https://www.nasdaq.com/symbol/sblk,
SBLKZ,Star Bulk Carriers Corp.,https://www.nasdaq.com/symbol/sblkz,
SBUX,Starbucks Corporation,https://www.nasdaq.com/symbol/sbux,
STFC,State Auto Financial Corporation,https://www.nasdaq.com/symbol/stfc,
STBZ,State Bank Financial Corporation.,https://www.nasdaq.com/symbol/stbz,
STDY,SteadyMed Ltd.,https://www.nasdaq.com/symbol/stdy,
GASS,"StealthGas, Inc.",https://www.nasdaq.com/symbol/gass,
STCN,"Steel Connect, Inc.",https://www.nasdaq.com/symbol/stcn,
STLD,"Steel Dynamics, Inc.",https://www.nasdaq.com/symbol/stld,
SMRT,"Stein Mart, Inc.",https://www.nasdaq.com/symbol/smrt,
STLR,Stellar Acquisition III Inc.,https://www.nasdaq.com/symbol/stlr,
STLRU,Stellar Acquisition III Inc.,https://www.nasdaq.com/symbol/stlru,
STLRW,Stellar Acquisition III Inc.,https://www.nasdaq.com/symbol/stlrw,
SBOT,"Stellar Biotechnologies, Inc.",https://www.nasdaq.com/symbol/sbot,
STML,"Stemline Therapeutics, Inc.",https://www.nasdaq.com/symbol/stml,
SRCL,"Stericycle, Inc.",https://www.nasdaq.com/symbol/srcl,
SRCLP,"Stericycle, Inc.",https://www.nasdaq.com/symbol/srclp,
SBT,"Sterling Bancorp, Inc.",https://www.nasdaq.com/symbol/sbt,
STRL,Sterling Construction Company Inc,https://www.nasdaq.com/symbol/strl,
SHOO,"Steven Madden, Ltd.",https://www.nasdaq.com/symbol/shoo,
SSFN,Stewardship Financial Corp,https://www.nasdaq.com/symbol/ssfn,
SFIX,"Stitch Fix, Inc.",https://www.nasdaq.com/symbol/sfix,
SYBT,"Stock Yards Bancorp, Inc.",https://www.nasdaq.com/symbol/sybt,
BANX,StoneCastle Financial Corp,https://www.nasdaq.com/symbol/banx,
SSKN,"Strata Skin Sciences, Inc.",https://www.nasdaq.com/symbol/sskn,
SSYS,"Stratasys, Ltd.",https://www.nasdaq.com/symbol/ssys,
HNDL,Strategy Shares Nasdaq 7HANDL Index ETF,https://www.nasdaq.com/symbol/hndl,
STRT,Strattec Security Corporation,https://www.nasdaq.com/symbol/strt,
STRS,Stratus Properties Inc.,https://www.nasdaq.com/symbol/strs,
STRA,"Strayer Education, Inc.",https://www.nasdaq.com/symbol/stra,
STRM,"Streamline Health Solutions, Inc.",https://www.nasdaq.com/symbol/strm,
SBBP,Strongbridge Biopharma plc,https://www.nasdaq.com/symbol/sbbp,
SUMR,"Summer Infant, Inc.",https://www.nasdaq.com/symbol/sumr,
SMMF,"Summit Financial Group, Inc.",https://www.nasdaq.com/symbol/smmf,
SSBI,Summit State Bank,https://www.nasdaq.com/symbol/ssbi,
SMMT,Summit Therapeutics plc,https://www.nasdaq.com/symbol/smmt,
SNHY,Sun Hydraulics Corporation,https://www.nasdaq.com/symbol/snhy,
SNDE,Sundance Energy Australia Limited,https://www.nasdaq.com/symbol/snde,
SNSS,"Sunesis Pharmaceuticals, Inc.",https://www.nasdaq.com/symbol/snss,
STKL,"SunOpta, Inc.",https://www.nasdaq.com/symbol/stkl,
SPWR,SunPower Corporation,https://www.nasdaq.com/symbol/spwr,
RUN,Sunrun Inc.,https://www.nasdaq.com/symbol/run,
SUNW,"Sunworks, Inc.",https://www.nasdaq.com/symbol/sunw,
SMCI,"Super Micro Computer, Inc.",https://www.nasdaq.com/symbol/smci,
SPCB,"SuperCom, Ltd.",https://www.nasdaq.com/symbol/spcb,
SCON,Superconductor Technologies Inc.,https://www.nasdaq.com/symbol/scon,
SGC,"Superior Group of Companies, Inc.",https://www.nasdaq.com/symbol/sgc,
SUPN,"Supernus Pharmaceuticals, Inc.",https://www.nasdaq.com/symbol/supn,
SPRT,"support.com, Inc.",https://www.nasdaq.com/symbol/sprt,
SURF,"Surface Oncology, Inc.",https://www.nasdaq.com/symbol/surf,
SGRY,"Surgery Partners, Inc.",https://www.nasdaq.com/symbol/sgry,
SRDX,"Surmodics, Inc.",https://www.nasdaq.com/symbol/srdx,
SIVB,SVB Financial Group,https://www.nasdaq.com/symbol/sivb,
SYKE,"Sykes Enterprises, Incorporated",https://www.nasdaq.com/symbol/syke,
SYMC,Symantec Corporation,https://www.nasdaq.com/symbol/symc,
SYNC,"Synacor, Inc.",https://www.nasdaq.com/symbol/sync,
SYNL,Synalloy Corporation,https://www.nasdaq.com/symbol/synl,
SYNA,Synaptics Incorporated,https://www.nasdaq.com/symbol/syna,
SNDX,"Syndax Pharmaceuticals, Inc.",https://www.nasdaq.com/symbol/sndx,
SYNH,"Syneos Health, Inc.",https://www.nasdaq.com/symbol/synh,
SGYP,"Synergy Pharmaceuticals, Inc.",https://www.nasdaq.com/symbol/sgyp,
SYBX,"Synlogic, Inc.",https://www.nasdaq.com/symbol/sybx,
SNPS,"Synopsys, Inc.",https://www.nasdaq.com/symbol/snps,
SYNT,"Syntel, Inc.",https://www.nasdaq.com/symbol/synt,
SES,"Synthesis Energy Systems, Inc.",https://www.nasdaq.com/symbol/ses,
SYPR,"Sypris Solutions, Inc.",https://www.nasdaq.com/symbol/sypr,
SYRS,"Syros Pharmaceuticals, Inc.",https://www.nasdaq.com/symbol/syrs,
